F09D1	FO081097.1
C52G5	Z67881.1
T10H4	Z81119.1
M153	Z67995.1
AL031634.1	Y32B12C
C36E6	FO080802.2
FO081663.1	R02D3
F54F3	Z79696.2
C07B3	FO080406.1
Z37093.2	ZK669
FO080331.2	R04A9
F14B4	Z75535.2
F45H7	Z34800.3
AL021481.1	Y43F4B
B0261	FO080142.1
FO081691.1	Y47C4A
FO081109.1	Y55B1BR
AL132863.1	Y37H2A
FO081753.1	T27B7
F38G1	FO080171.2
F55A8	FO081473.2
T24D5	Z68012.2
FO080764.1	T23B7
F13C5	FO081139.1
F10G8	Z80216.2
K04H4	Z27078.6
F23F12	FO081210.2
FO080085.1	cTel52S
C05B5	Z32679.2
F11E6	Z81058.1
C46C2	Z68296.3
C07A9	Z29094.1
FO081631.1	K12C11
F48E8	FO081421.2
F54F7	Z67755.2
AL032634.2	Y39G8C
FO080108.1	Y119C1A
F35C11	Z49966.1
F25F6	FO081070.1
C15A11	Z79694.2
C33C12	FO080754.2
F11A10	Z68297.3
FO081029.2	K02F2
F35C12	Z81075.1
EGAP5	FO080742.1
FO081124.1	Y39G10AL
C10B5	FO080487.1
C18F3	FO080614.2
FO081561.1	H24G06
F26D11	FO081227.1
F07G11	FO080517.1
F46H5	FO081399.2
FO080284.1	H23N18
F41D3	Z81537.1
F32A6	FO080679.1
FO081248.1	R05H11
C45G3	Z92780.1
Y43F4A	Z99271.1
F37D6	Z75540.2
F58E1	FO081388.1
FO081807.1	Y54F10AR
D2092	FO081014.1
AL023827.1	Y12A6A
EGAP1340	FO081060.1
F59B10	Z48716.1
FO080912.1	K10B4
FO081647.2	ZK721
F44G4	Z49910.1
FO081152.1	Y24D9B
F14F11	Z54307.1
K02E2	Z81560.1
C27A2	FO080349.1
C28C12	FO080480.1
AL033536.2	Y53C10A
AL023847.1	Y57A10C
F15D3	Z81063.1
I	NC_003279.8
B0294	FO080157.1
C29A12	Z73970.1
AL021471.1	Y17D7C
FO081759.1	W01B11
AL033508.1	Y106G6G
K09E4	Z83234.2
FO080159.1	Y59E1B
C39F7	FO080829.1
F26H9	Z81516.1
C46F11	Z81449.2
C05C9	Z68000.2
AL031267.1	VF23B12L
C54D10	Z75531.1
C55H1	FO080965.1
FO081226.1	K04F10
FO081032.1	W04B5
C25F6	FO080672.1
C46E10	FO080881.1
R09D1	Z70035.1
H15M21	Z92793.2
F48G7	FO081270.1
FO080897.1	T21G5
C35A11	FO080664.1
C03H12	Z81459.1
T09E8	Z78065.1
C34H3	FO080779.1
EGAP2	FO080777.2
FO081493.1	Y38C9A
D1065	FO080907.1
F58F12	FO081505.1
FO081131.1	H12N23
EGAP3	FO080825.2
AL032644.2	Y51H1A
W06D12	Z82073.1
D1081	Z75710.1
Z12018.1	ZK638
F10C2	Z81497.1
FO081209.2	Y39G10AR
FO081690.1	T05A12
F45C12	FO081387.1
F56H1	FO080337.1
C05D12	Z50872.1
W02B8	Z81136.2
Z81143.1	ZK265
FO081184.1	Y57E12AL
AL132949.3	Y53F4B
FO081688.1	ZK84
AL132952.3	Y51H4A
F43D9	Z35640.5
C56G2	FO080744.2
C11E4	Z81015.1
FO081419.1	T01D1
Z35604.2	ZK1058
FO080888.1	H16O14
FO081085.1	PDB1
FO081344.1	Y23H5A
D1054	Z74030.1
R08D7	Z12017.2
F02G3	FO081072.1
F42H11	Z83225.1
FO081128.2	K01A12
FO081537.1	K02E10
F43E12	FO080946.1
FO081418.1	Y43H11AL
C56G3	FO080413.1
T25G3	Z72516.1
FO081673.1	R06B10
FO080308.1	ZK112
FO080495.1	M03F8
F53G2	FO081454.2
F28C10	FO080170.1
Z92822.2	ZK520
C08F8	Z73103.2
C28H8	FO080703.1
FO081595.1	T28D9
FO081137.1	R09F10
C11G6	Z70204.1
C06A12	Z83744.1
T09A5	Z36753.2
FO080177.1	Y38C9B
FO080468.1	W08F4
FO081431.1	T21D9
C47B2	Z99709.1
F55D12	Z75542.2
FO081434.1	ZK250
C07D2	FO080409.1
F54D1	Z77132.1
D2023	Z81052.1
FO081574.2	ZK1248
F28B4	FO081242.2
K08G2	Z81100.1
C01G5	FO080264.1
B0564	Z73422.2
F42E11	Z66562.1
FO081795.2	Y45G5AM
FO081426.2	R05G6
C09G9	Z54235.1
F26D12	FO080832.2
C26E1	Z81040.1
F40C5	FO081342.1
AL034391.1	Y40H4A
F56C11	FO081456.1
AL024499.1	H38K22
FO081738.1	T22B7
FO081479.1	Y24D9A
C54D1	FO080795.1
T25E12	Z82052.2
T27F2	Z74045.1
FO080843.1	Y47D9A
F28H7	Z72508.2
AL033514.2	Y75B8A
K03A11	Z77133.1
FO080792.2	Y37F4
C53B7	FO080931.1
C09F12	Z78537.1
F13G3	Z71259.3
C47A4	Z82263.1
AL008869.2	H30A04
C44A5	FO080180.1
C04D8	FO080326.2
FO081671.1	R06A10
FO081543.1	R08F11
FO081731.1	Y73B6BL
FO081397.1	M01A12
FO081796.1	Y46C8AM
F59E12	FO080594.2
F41F3	FO081358.1
F56C9	FO080186.1
BX284603.4	NC_003281.10
F57C9	FO080263.1
FO081295.1	M03A1
F35B12	Z74032.1
C50F4	Z70750.2
F25G6	FO080489.1
F15D4	Z80344.2
F53A3	FO080224.1
C24A3	FO080639.1
FO080886.1	Y23B4A
D1005	FO080989.2
VC01H6R	Z98261.1
C55A6	Z81051.1
F16B12	Z81064.1
T05G5	Z27079.2
F28C6	Z68315.1
VC27A7L	Z95621.1
FO081628.1	T23B12
FO081710.1	T06A1
FO081635.2	Y110A2AL
AC7	FO080091.1
FO081234.1	Y57E12AR
F59E10	Z36949.1
F12D9	FO081126.1
Z49913.1	ZK938
C02G6	FO080292.1
AL031636.2	Y47H9A
C11D9	FO080508.1
FO081717.1	T07H6
F32B4	Z81522.3
FO080930.1	K09H11
C29F5	FO080707.1
F37F2	FO081321.1
F09G8	FO080289.1
FO080942.1	Y71G12B
F49E12	Z66520.1
AL590342.1	Y66A7AR
FO080370.1	H24O09
T04D3	Z81114.1
AL021566.2	F08E10
F53E10	FO080714.1
C30G4	FO080428.2
F58A3	Z81017.1
B0462	Z81456.1
FO081627.1	Y57E12B
F23B12	Z77659.2
C15H7	Z22173.2
C34F6	Z81479.1
F08H9	Z77657.1
FO080482.2	Y37E11C
F37A8	Z35600.1
C45E5	FO080870.1
FO080524.1	M01G4
FO081810.1	Y94H6A
C05D11	FO080365.2
F45D11	FO080746.1
AL021572.1	W06H3
AL022272.1	H12C20
C01B7	FO080217.1
C18A11	FO080602.2
F28A12	FO081239.1
R03A10	Z69793.2
Z48638.1	ZK892
FO080627.1	H43E16
Z82092.1	ZK384
F46F2	Z69903.1
F27C1	FO080736.2
T01C3	Z78413.1
FO081334.1	Y13C8A
K10G4	Z92806.1
FO080187.2	T21D11
F46A8	Z81539.1
FO081096.1	W03G1
Z47073.1	ZC506
C13C12	Z77653.1
AL034393.2	Y18D10A
FO081685.1	Y75B7AR
F27D9	FO080935.1
F58E2	FO080483.1
FO081519.1	W06H8
F55C9	Z81549.2
FO080962.2	K07A3
FO081319.1	T23H2
F15H10	Z73972.1
Y48E1C	Z93394.2
F30F8	Z81073.1
T21C12	Z50016.3
F07H8	FO081080.1
C25D7	Z81039.1
FO081506.1	T25D10
C46F4	FO080884.1
F39H2	Z81080.1
Z82083.1	ZK1010
F02D8	Z78411.2
F07C4	FO080513.1
T27E9	Z82059.1
FO081617.1	Y50D4B
D1053	Z66560.2
FO080210.1	ZK381
FO081666.1	Y76B12C
AL023830.1	Y26E6A
BX284605.5	NC_003283.11
T04A11	Z83123.1
FO081711.1	Y40B10B
C17F4	FO080590.2
F35H10	FO081169.1
F21E9	FO081194.2
K07F5	Z70284.3
FO081808.2	Y54F10BM
C08G5	FO080441.1
FO081587.1	Y46H3C
F22H10	FO081206.1
AL032657.2	Y47H9C
C13G5	FO080380.1
F52H3	Z66512.1
F46C5	Z54281.2
Z49131.2	ZC373
AL132948.3	Y39B6A
FO080175.1	H02F09
C46F9	FO080563.1
B0334	Z66519.2
Y53C12C	Z95623.1
FO081202.1	H12I13
K08E7	Z77666.2
F15E6	FO081151.1
F44C4	FO081381.1
C45G9	FO080873.2
FO080281.2	ZC21
C52D10	CU457737.1
C49A9	FO080900.1
C44E1	Z92779.2
C07A12	FO080373.2
F35E12	Z81527.1
F28H1	FO081252.1
F13D12	Z49127.3
F36F12	FO081205.1
FO081576.1	T21D12
F59E11	FO081516.2
F19H8	Z93378.1
E03D2	FO081033.1
K08E4	Z68316.2
FO081782.2	Y51F10
F20G4	Z75538.1
F13D2	Z50739.1
FO080427.1	K09E3
B0207	FO080115.1
Z70312.1	ZC168
F37E3	FO081318.1
B0336	FO080138.2
C54C8	Z83102.1
C52B11	FO080675.2
AL032666.1	Y76A2C
FO081765.1	W10C8
K01F9	Z22175.1
FO081555.2	H19M22
FO081160.2	ZK1005
C06B3	Z77652.3
F32A11	Z81521.1
F10C5	FO081107.2
FO081298.1	W02C12
AL022273.1	H22D14
AL023811.1	C51F7
EGAP1	FO080704.1
F59A2	Z34801.1
FO081680.1	Y75D11B
C02B8	FO080272.1
C55B7	FO080958.2
K03D10	Z81561.1
FO081143.2	W06B11
F14D2	FO081147.1
FO081429.1	R07C12
AL110472.1	VB0393L
Z74046.1	ZC116
C11H1	Z70205.1
VF15C11L	Z98262.1
F53C11	Z79756.1
FO081112.1	T02G5
C11G10	Z68001.1
F26F4	FO080682.1
FO081546.1	H13J03
AL132864.2	Y53H1A
FO080239.1	Y81B9A
T01B7	Z66499.2
C48B4	Z29117.2
K01A11	Z66514.2
K02B7	Z83112.1
FO081572.1	T27B2
VT22E6R	Z95622.1
FO080959.1	T10E9
AL022289.1	ZK1225
F42D1	Z81081.1
FO081556.1	Y71H2AL
FO081611.1	Y41D4A
F40H7	FO080883.1
C08E3	FO080435.2
FO080582.1	T25E4
FO080817.1	K02H11
F35E2	Z81528.1
FO081665.2	Y80E2A
W05E10	Z77670.2
R06C1	Z81106.1
FO080782.1	Y41D4B
F47A4	Z49888.1
AL034489.2	Y7A5A
F38A1	FO080472.1
F14F3	Z49937.1
FO080954.2	T23F2
F14H12	FO080643.2
FO081698.1	T02H6
F59B2	Z11505.2
F52E10	Z54282.1
R11G10	Z77668.3
C03B8	FO080307.2
T22E6	Z81126.3
FO081567.1	H27M09
C32F10	FO080198.1
FO081794.1	Y43B11AR
F16B4	FO081161.1
C17H11	FO080595.1
T23B5	Z93390.2
C40C9	Z70266.1
FO081736.1	Y55B1AR
F57B10	FO081416.1
F59C6	Z79600.1
F52C9	FO081435.1
K10C3	Z83235.1
C25G4	Z70680.1
BX284601.5	NC_003279.8
FO081203.1	T14E8
F36D3	Z81531.1
C55C2	FO080961.1
F10A3	Z92829.1
R17	Z92809.1
FO081159.1	Y75B7AL
VF54F7L	Z80224.2
F19B10	FO081177.2
FO081237.1	Y46B2A
R09A8	Z68009.1
FO081550.1	H14N18
F42G8	FO080126.1
FO081389.1	M01D1
FO080972.1	R05G9R
AL023849.1	Y67A10B
F26D2	Z81513.2
FO080977.1	ZC416
FO081634.2	K12H6
FO080948.1	R03G5
FO080286.1	K10C9
FO081789.1	Y39A3CL
C10C6	Z83217.2
C06A1	Z49886.2
FO081564.1	Y50D4C
AL110482.1	Y39G8B
C31B8	FO080737.1
C01F6	Z68213.2
R107	Z14092.2
C32A9	Z49153.2
FO081818.2	Y69A2AR
FO081560.1	R03E9
F55H12	Z81091.1
FO080986.1	Y74C9A
F08G5	Z70682.3
B0348	FO080176.2
F28B1	Z81517.1
T23G4	Z82283.2
B0228	FO080130.2
FO081466.1	Y51H7C
W01A8	Z71267.1
FO081707.2	W06B4
H06K08	Z93779.1
F40E12	FO081345.1
F33C8	Z69790.2
Z69385.1	ZK593
FO081350.2	ZK328
C06B8	Z81463.3
F56E3	FO080551.1
C09B7	FO080447.1
F32H5	Z81524.1
T26E3	Z82053.1
FO081725.1	T10D4
FO080278.2	ZK652
FO081459.1	Y104H12BR
R07H5	Z81107.2
F35C5	Z81076.1
FO081659.1	Y66H1A
FO081129.1	T24E12
FO081834.1	ZC178
F44E5	Z83108.1
E01H11	FO080629.1
AL032626.2	Y37D8A
Y48E1A	Z93392.1
Z70213.2	ZK930
C43F9	Z82262.1
C56C10	FO080968.1
C08C3	FO080429.1
FO080731.2	T10B11
F54G2	FO080449.1
F21H7	Z93379.1
F56D3	FO081489.2
FO081743.2	T23E1
F57C7	Z69646.2
B0563	FO080238.2
AL032661.2	Y73F4A
F08F8	FO081093.2
C55F2	FO080910.1
W02B9	Z82064.1
FO081025.1	T20B5
C26B9	FO080678.1
FO081778.1	Y1H11
FO080211.1	T22D1
FO081751.2	T27A1
K09C8	Z68006.1
T27E7	Z82284.2
R08B4	Z68008.1
AL021467.1	VB0391R
C06C6	Z93374.1
K08H10	Z83113.1
T20D3	Z68220.1
FO081532.1	H06I04
FO081538.1	R04B3
FO080366.1	T26A5
W01B6	Z68301.1
C34E7	Z67880.1
FO081103.1	R02E4
FO081150.1	T21F4
FO081471.2	T19D12
F47C10	FO080586.1
F54D10	FO080579.1
T24B1	Z84712.1
C25B8	FO080666.1
C25E10	FO080669.1
MtDNA	NC_001328.1
AL132848.1	Y47H10A
C35A5	Z71185.2
F58D2	Z81093.2
F22B8	Z83106.1
FO081577.2	PAR2
FO081641.1	M01G5
M162	Z82278.2
T19E10	Z46795.2
F15H9	Z81504.2
T01H8	Z80219.1
W10C6	Z99269.1
T27A8	Z68134.1
C10G8	FO080497.1
C50B6	Z81050.1
AL023812.1	F09D5
III	NC_003281.10
F58H10	Z79697.2
AL031621.2	F28H6
C42D8	FO080659.1
FO080978.1	M03E7
F10G2	FO080316.1
F15G9	Z47068.1
FO080522.1	Y19D10A
F34D10	Z34799.1
FO080150.2	ZK418
F09C6	Z81496.3
FO080927.1	ZK1131
C24B9	FO080649.1
F47F2	FO081408.2
T13H5	Z66524.1
FO081514.1	M01F7
FO081063.1	Y34F4
F31E8	FO080321.2
FO081822.2	Y71H2AM
C25G6	FO080674.2
C29H12	FO080715.2
FO081771.1	Y65B4BL
F32G8	Z72509.2
AL021497.2	Y51A2D
C34H4	FO080781.1
C43H8	FO080221.1
F32B6	Z81074.1
FO081267.1	T13C2
B0454	FO080206.1
D2030	Z73906.1
C31G12	Z81478.1
C09G5	Z46791.1
FO081490.1	Y54C5A
BX284604.4	IV
F14F8	Z92782.2
C07D10	FO080415.2
FO081709.1	ZK40
AL023851.1	Y68A4B
F58D12	Z81092.1
C36A4	Z66495.3
F09B12	Z83104.1
C44E4	FO080862.1
C01C4	FO080252.2
F59H6	FO080111.1
AL117199.2	Y43F11A
D1022	FO080995.2
T14G10	Z68880.1
F31E3	FO080392.2
AL021479.1	Y22F5A
F15B10	FO080250.1
R07B1	Z48621.2
F16F9	FO081090.1
FO081814.1	Y55F3BM
FO081811.1	Y55B1AM
FO081558.1	H22D07
FO081732.1	W09B6
F58B4	Z74038.1
AL023836.1	Y37H2B
F18H3	Z50110.1
T24H10	Z54216.1
Y26G10	Z98860.1
CD4	FO080609.1
F42A9	FO080904.1
C50C3	FO080718.2
F44E2	FO081383.1
FO081313.1	Y102E9
AL021171.1	H04D03
FO080199.1	T22E7
F02H6	Z82265.1
C28G1	FO080383.1
FO080107.1	T04D1
F40A3	FO080809.2
FO080442.1	Y39F10A
M7	Z68337.1
FO080410.1	T13B5
F28B12	FO080105.2
R03E1	Z92837.1
AL021447.3	F19B2
FO080504.1	W09C3
AL021147.1	H32K21
AL021181.2	Y54G11B
C05G6	FO080374.1
VZK822L	Z95123.1
T06H11	Z49889.2
C14C6	FO080534.1
C46B5	Z68002.1
AL031632.1	Y32B12B
VB0365	Z83242.1
FO081390.2	T23A7
AL032649.1	Y55D9A
AL032677.1	cTel5
M199	Z81104.1
F35D2	FO081290.1
C39D10	FO080457.1
FO080585.1	T20C7
BX284602.5	NC_003280.10
C06H2	Z75526.1
C05H8	FO080357.2
H40D05	Z93339.1
B0303	FO080163.2
F37C12	FO081316.1
D1079	FO081004.1
FO081017.1	M116
C15B12	FO080547.1
R74	Z36238.1
AL713992.2	VY10G11R
F13H8	FO080709.1
C27H6	Z81042.1
F42G4	Z81082.2
R102	Z70309.1
C04E6	FO080328.1
FO081566.1	Y49C4A
F17C11	Z72507.1
C47A10	Z81484.1
Z50029.2	ZC504
FO080476.2	W02B3
AH10	Z81027.1
W07A8	Z82075.1
FO080560.2	R02E12
FO081758.1	W01A11
C02D4	Z81031.1
FO081525.2	Y55D5A
B0464	Z19152.2
FO080443.1	Y39F10B
FO080939.1	T13E5
F56A8	Z83230.2
C37A5	Z92828.1
F59B1	FO081512.1
FO081755.1	W08A12
FO080293.1	H32I14
FO081183.1	ZK402
T22A3	Z81125.2
E04A4	FO081039.1
FO081651.1	Y65D7A
R10E9	Z35601.1
F29C12	Z81519.1
C16A3	FO080367.2
FO081269.1	H25P19
F44C8	FO081357.1
FO081373.1	Y42G9A
R01E6	Z68118.1
Z68270.2	ZC410
FO080174.1	H11E01
C45E1	FO080867.1
FO081287.2	K03C7
Z69904.1	ZK20
F20B10	Z69636.1
FO081041.1	K08F11
F01D4	Z81054.1
C35E7	FO080791.2
FO081600.1	Y54C5B
FO081117.2	ZK816
FO081706.1	Y97E10C
AL023846.1	Y52B11C
VZC374L	Z95122.1
C47C12	FO080891.2
FO081829.1	Y97E10AM
FO080924.1	Y40C7A
B0513	Z82256.1
C09C7	FO080455.1
K03H4	Z81096.2
B0024	Z71178.2
FO081823.1	ZC123
C10A4	FO080257.2
C07D8	FO080412.1
FO081625.2	T20H12
C32H11	Z82260.1
AL021571.1	T19A6
F43A11	Z74034.1
AL032667.1	VF37H8L
C27D6	FO080688.2
H06O01	Z92970.1
F43G6	Z50070.3
T28B8	Z81133.2
C27D9	FO080691.1
FO081740.2	T22H9
C53A5	Z81486.1
FO081406.1	ZC132
F47G4	Z99171.2
D1086	Z81491.1
C09D4	FO080461.1
FO081023.2	K02G10
FO081369.1	Y4C6B
H32K16	Z97191.1
K01A6	Z68750.1
C09B9	FO080453.1
C31H5	Z93778.2
F57H12	FO081188.1
C34G6	FO080778.2
NC_003283.11	V
F58H12	FO081451.1
F13B6	FO080214.1
F23B2	Z82266.3
F43G9	Z79755.1
H03A11	Z93239.2
C18E3	FO080611.2
AL032631.2	Y106G6H
AL023856.1	Y94A7B
F18E9	FO081007.1
C45H4	FO080875.1
C12D5	FO080511.1
FO081279.2	Y2C2A
FO080660.1	Y64H9A
FO080178.1	cTel3X
C36B7	FO080794.2
FO081487.1	H39E20
M04G12	Z81103.1
M05B5	Z71265.1
AL023842.1	Y44A6D
F29G6	Z78543.1
FO081682.1	R11F4
C09E7	FO080464.1
F43C1	Z46937.2
F09C12	FO080348.2
K08E3	Z81568.1
F39D8	Z69791.1
FO080535.1	K06H6
C01G12	Z81457.1
C35B8	FO080787.2
FO081728.1	Y52D5A
C28D4	Z82259.2
F43C9	FO080827.1
C13C4	Z92825.1
AL031627.1	Y102A5C
F55B11	Z83318.1
FO080981.1	cTel7X
F59F4	Z81095.2
AL032624.1	Y49A10A
C08F11	Z83216.1
K09A11	Z50742.1
F16A11	Z81505.3
VK08D8	Z94800.1
FO081531.1	R11E3
T08D10	Z50756.1
B0395	Z68131.2
AL032625.1	Y37H9A
FO080697.2	T07F8
BX284603.4	III
F55A4	FO080325.2
F07G6	FO080800.2
K11E8	Z70279.2
F23F1	FO080251.1
F31D4	Z92832.1
FO081332.1	T07F12
T09B9	Z47070.3
F59B8	Z68343.1
FO080539.1	T01C2
F52B11	Z82268.1
W02B12	Z66521.1
FO081781.1	Y20F4
FO080431.1	ZK686
C10G6	FO080389.1
FO081013.1	R02D1
CEXL	FO080980.1
Z11126.2	ZK643
AL021466.2	VF36H2L
FO081777.1	Y71F9AL
T07C4	Z29443.2
C49G7	FO080906.1
FO081559.2	H22K11
K07A1	Z81097.2
FO081343.2	T22F3
C29F3	Z81043.1
F21F12	Z81511.2
AL021508.1	Y70C5B
FO080801.1	R09H3
AL023816.2	T05G11
FO081779.1	Y46E12BR
AL021489.1	Y44A6C
F42A6	FO081370.1
AL023841.1	Y43C5B
F41E7	Z68106.2
R03G8	Z69794.1
FO080963.1	Y23H5B
B0280	FO080148.2
F56D2	FO080358.2
IV	NC_003282.8
B0554	FO080235.1
W02D9	Z81137.1
F19C7	FO081179.1
T12D8	Z81120.1
F09F3	Z81056.1
AL132860.1	Y56A3A
M03B6	Z78545.1
F47E1	FO081407.2
FO081639.1	Y39A3A
AL032652.2	Y63D3A
FO081536.1	H07I21
F42E8	Z78014.1
FO081499.1	H34I24
C30D11	Z35596.2
FO081687.1	W03A3
C18C4	FO080608.1
F52C12	FO081438.1
C26B2	FO080616.2
FO081662.1	T26A8
T09E11	Z81147.1
F46H6	FO080405.2
T04H1	Z78200.1
Y57G11B	Z99280.1
D2007	FO080532.2
C12C8	Z81467.1
C18H7	FO080376.1
FO080570.1	K07C11
AL032643.1	Y54E5A
FO081799.1	Y48G1BM
R12G8	Z93782.1
F17A2	Z68114.1
D2045	Z35639.3
DL2	FO081022.1
C15H11	Z81035.1
FO080698.2	T01B11
FO081612.1	K09B3
F26C11	Z47072.1
FO081106.1	K05F1
4R79	AL031254.2
F32H2	Z81523.1
F32B5	FO081275.1
FO080510.1	T21E12
C36F7	Z81045.1
FO080885.1	R07E4
AL008585.2	H10E24
F56F10	FO081336.2
C06A6	FO080377.1
F45E6	Z68117.2
F19C6	Z48006.2
H12D21	Z92849.1
E03H12	FO081037.1
FO080876.1	Y5H2B
C45B11	Z74029.1
C38D4	Z46241.3
F40B5	FO081340.2
Z82086.2	ZK228
F28D1	Z70684.2
FO080976.1	Y37E11AL
FO081439.1	Y48A5A
FO080434.1	Y51B11A
R06C7	Z71266.1
FO081433.1	Y71H10A
C54C6	Z77131.1
AL021488.1	Y45F10A
FO080439.1	T08E11
FO081191.1	T12F5
C35D10	FO080789.1
C41C4	Z48045.1
C15H9	FO080555.2
F11C1	Z54270.2
F29A7	FO081088.1
F23G4	FO080668.1
AL132902.5	Y71A12B
T23H4	Z83240.1
AL132904.6	Y111B2A
F30B5	FO081259.1
FO081247.2	R13F6
F22F4	FO080452.1
FO081272.1	K12B6
C27C7	Z81477.2
AL031630.1	Y38H6C
C09H5	FO080484.1
FO081737.1	Y54F10BL
AL132851.1	Y53H1B
C03A7	FO080301.2
FO080561.1	T19D2
C06G12	FO080402.1
F42F12	Z68116.1
C18H2	FO080309.1
F16D3	Z78062.1
AL021493.1	Y51A2B
Z46934.1	ZK1320
F41H10	FO081367.1
C49F5	Z81485.1
FO081310.2	ZK354
C30H6	Z81044.1
FO081260.1	K06B9
C24G6	FO080610.1
F54F12	Z81548.1
B0035	Z73102.1
F28F9	FO081249.1
W08E3	Z92773.1
F39H11	Z81079.1
B0244	FO080136.2
F11A1	Z50857.2
C24A11	FO080645.1
W06H12	Z82074.1
FO080525.2	Y40D12A
FO081102.1	ZK470
FO081645.1	ZK180
W04D2	Z75552.1
F34H10	Z46933.1
C55A1	Z81489.1
FO081375.1	T22D2
B0025	FO080100.1
C48G7	Z78061.1
K02A4	Z67883.1
F09C11	FO081095.1
R11	Z81577.1
Z82089.1	ZK270
FO081285.1	Y47G7B
FO081228.1	Y97E10AL
E02H4	Z68003.2
F59C12	FO080395.1
FO081712.1	Y32G9A
C44B11	FO080849.2
FO080916.1	T20F5
C28F5	FO080699.2
FO081324.1	Y104H12C
Y7A9A	Z99284.2
T13E8	Z81121.1
C09G4	FO080478.1
C44C10	Z69787.2
BX284602.5	II
C03G6	FO080297.1
FO081542.1	M03D4
FO080854.1	Y55F3AR
H27A22	Z95392.1
C02E11	FO080285.1
T24F1	Z49912.1
Z47358.1	ZK1307
F20C5	Z68161.1
FO080987.1	cTel54X
F25H2	Z79754.1
F47H4	Z92786.1
FO081140.2	M6
M04C3	Z92808.2
FO081827.2	Y119D3B
C08A9	FO080426.2
FO081276.2	Y71F9B
C01C7	Z82257.2
FO081705.1	Y45G5AL
F02A9	Z19555.1
F52A8	Z71263.1
FO080463.1	T05E8
AH9	FO080097.1
F37B4	FO080739.1
F31A9	FO080542.1
C18B10	FO080341.1
F29G9	FO080494.1
R09E10	Z70287.1
FO081302.2	ZC13
FO081053.2	T01C8
FO080122.1	K09D9
FO081764.1	W03D8
FO081118.2	K09C4
F46A9	Z81084.2
W04A8	Z82069.2
AL117202.2	Y47D3A
F36H9	FO081306.2
FO080507.1	H10D12
FO081488.2	K10E9
C09D1	FO080458.1
F10C1	FO080600.1
F26H11	Z81515.2
C40H5	Z81482.1
K09B11	Z83114.2
FO080636.1	R05C11
FO081422.1	T24G10
F39B3	FO080576.2
M18	Z68507.2
BX284605.5	V
AL021492.3	Y45F10D
FO081067.1	W09B12
FO081616.2	T22E5
FO080143.1	K01B10
M01G12	Z81571.2
